racepctblack,racePctWhite,racePctAsian,pctUrban,pctWFarmSelf,pctWInvInc,pctWPubAsst,pctWRetire,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,PctPopUnderPov,PctUnemployed,PctEmplManu,PctEmplProfServ,PctOccupManu,MalePctNevMarr,NumImmig,PersPerRentOccHous,PctHousLess3BR,MedNumBR,PctHousOccup,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LandArea,PopDens,PctUsePubTrans,ViolentCrimesPerPop
0.0,0.9074074074074073,0.38888888888888884,0.0,0.15714285714285714,0.6764705882352942,0.5441176470588236,0.5764705882352941,0.27941176470588236,0.2826086956521739,0.07246376811594205,0.5166666666666667,0.26760563380281693,0.41538461538461535,0.42465753424657526,0.9204545454545455,0.4090909090909091,0.8674698795180723,0.36842105263157904,0.2,0.2647058823529412,0.4782608695652175,1.0,0.8,0.2127659574468085,0.6395348837209301,0.23958333333333337,0.2222222222222222,0.23214285714285712,0.34722222222222215,0.2261904761904762,0.2875,0.0,0.8765432098765432,0.6585365853658536,0.805194805194805,0.8208955223880596,0.33333333333333337,0.3953488372093023,0.17857142857142858,0.14285714285714288
0.36,0.7222222222222222,0.08333333333333333,0.0,0.24285714285714288,0.25000000000000006,0.735294117647059,0.5529411764705882,0.30882352941176466,0.41304347826086957,0.5507246376811595,0.35,0.35211267605633806,0.8307692307692307,0.7123287671232877,0.6704545454545455,0.5757575757575757,0.7349397590361446,0.3859649122807018,0.0,0.47058823529411764,0.6376811594202898,0.0,0.5166666666666668,0.851063829787234,0.6162790697674417,0.21875,0.9135802469135802,1.0,0.47222222222222204,0.16666666666666669,0.42500000000000004,0.5,0.617283950617284,0.4146341463414634,0.6753246753246753,0.5223880597014925,0.41666666666666674,0.37209302325581395,0.25,0.2
0.12,0.8703703703703703,0.05555555555555555,1.0,0.3142857142857143,0.5441176470588234,0.2058823529411765,0.6941176470588234,0.5,0.41304347826086957,0.26086956521739135,0.6833333333333333,0.6056338028169015,0.1692307692307692,0.2191780821917808,0.3068181818181818,0.4090909090909091,0.3975903614457832,0.10526315789473689,0.0,0.25,0.3188405797101449,1.0,0.8333333333333333,0.06382978723404255,0.2558139534883721,0.5,0.04938271604938271,0.1607142857142857,0.30555555555555547,0.2380952380952381,0.12499999999999997,0.0,0.6543209876543209,0.6585365853658536,0.831168831168831,0.7761194029850746,0.25,0.558139534883721,0.17857142857142858,0.3142857142857143
0.32,0.7407407407407406,0.027777777777777776,0.0,0.34285714285714286,0.1470588235294118,0.44117647058823534,0.5999999999999998,0.38235294117647056,0.15217391304347827,0.8550724637681161,0.23333333333333336,0.46478873239436624,0.3538461538461538,0.4657534246575342,0.2613636363636364,0.30303030303030304,0.5542168674698795,0.31578947368421056,0.0,0.5294117647058824,0.4782608695652175,1.0,0.6833333333333333,0.574468085106383,0.5813953488372092,0.5416666666666667,0.5925925925925926,0.6964285714285714,0.2916666666666666,0.5833333333333334,0.17500000000000002,0.0,0.7037037037037036,0.5,0.5844155844155845,0.7313432835820897,0.16666666666666669,0.20930232558139536,0.25,0.2
0.04,0.9074074074074073,0.3611111111111111,1.0,0.4714285714285715,0.8088235294117647,0.08823529411764708,0.7058823529411764,0.8676470588235293,0.15217391304347827,0.6956521739130436,0.6,0.7464788732394367,0.12307692307692307,0.13698630136986303,0.42045454545454547,0.7424242424242424,0.2650602409638555,0.2280701754385966,0.2,0.47058823529411764,0.014492753623188415,1.0,0.8333333333333333,0.0425531914893617,0.6860465116279069,0.625,0.024691358024691357,0.07142857142857142,0.2916666666666666,0.38095238095238093,0.1625,0.0,0.4691358024691359,0.5975609756097562,0.3376623376623376,0.4029850746268657,0.5833333333333335,0.20930232558139536,0.07142857142857142,0.1142857142857143
0.06,0.8888888888888887,0.027777777777777776,0.0,0.34285714285714286,0.30882352941176466,0.5441176470588236,0.7411764705882351,0.25,0.34782608695652173,0.2173913043478261,0.33333333333333337,0.26760563380281693,0.7692307692307692,0.7808219178082191,0.1590909090909091,0.5757575757575757,0.3373493975903615,0.1403508771929825,0.0,0.3529411764705883,0.6666666666666667,0.0,0.3833333333333333,0.2127659574468085,0.4999999999999999,0.47916666666666674,0.6666666666666666,0.37499999999999994,0.7361111111111109,0.4523809523809524,0.45000000000000007,0.0,0.345679012345679,0.37804878048780494,0.44155844155844154,0.582089552238806,0.16666666666666669,0.2558139534883721,0.0,0.2571428571428571
0.04,0.9444444444444443,0.11111111111111112,1.0,0.05714285714285715,0.39705882352941174,0.25,0.6941176470588234,0.6029411764705882,0.0,0.4202898550724638,0.75,0.49295774647887325,0.15384615384615385,0.3698630136986301,0.375,0.07575757575757575,0.5662650602409638,0.4736842105263159,0.0,0.4411764705882354,0.42028985507246375,1.0,0.95,0.7446808510638298,0.2674418604651162,0.3645833333333333,0.12345679012345678,0.17857142857142858,0.15277777777777773,0.4880952380952381,0.5375,0.0,0.41975308641975306,0.878048780487805,0.8441558441558441,0.835820895522388,0.08333333333333334,0.7674418604651163,0.8571428571428571,0.08571428571428572
0.02,0.8333333333333334,0.3055555555555555,0.0,0.04285714285714286,0.20588235294117646,0.8088235294117649,0.5882352941176469,0.044117647058823525,0.21739130434782608,0.3623188405797102,0.46666666666666673,0.4788732394366198,0.7384615384615384,0.9726027397260273,0.6136363636363636,0.34848484848484845,0.746987951807229,0.40350877192982465,0.0,0.3823529411764706,0.6521739130434783,0.0,0.5,0.8085106382978723,0.569767441860465,0.0625,0.5802469135802468,0.4464285714285714,0.6527777777777778,0.2380952380952381,0.30000000000000004,0.5,0.5802469135802469,0.4634146341463415,0.7012987012987013,0.6865671641791045,0.25,0.2558139534883721,0.6071428571428571,0.6285714285714286
0.18,0.6296296296296297,0.8333333333333333,1.0,0.2,0.20588235294117646,0.029411764705882353,0.1176470588235294,0.5588235294117647,0.6304347826086956,0.30434782608695654,0.7166666666666667,0.6619718309859155,0.19999999999999998,0.2465753424657534,0.31818181818181823,0.06060606060606061,0.38554216867469887,0.4210526315789474,0.4,0.3970588235294118,0.6811594202898551,0.0,0.3833333333333333,0.06382978723404255,0.09302325581395349,0.8437500000000001,0.4567901234567901,0.10714285714285714,0.22222222222222215,0.5238095238095238,0.13749999999999998,0.0,0.37037037037037035,0.14634146341463417,0.20779220779220775,0.32835820895522383,0.33333333333333337,0.4186046511627907,0.03571428571428571,0.3142857142857143
0.16,0.7962962962962962,0.41666666666666663,1.0,0.2285714285714286,0.338235294117647,0.5294117647058825,0.7999999999999998,0.4117647058823529,0.5434782608695652,0.31884057971014496,0.5,0.7183098591549296,0.6153846153846154,0.4931506849315068,0.29545454545454547,0.5454545454545454,0.4578313253012049,0.6315789473684212,0.2,0.4558823529411765,0.6086956521739132,0.0,0.7666666666666666,0.06382978723404255,0.12790697674418605,0.5208333333333334,0.34567901234567905,0.17857142857142858,0.6805555555555554,0.21428571428571427,0.19999999999999998,0.0,0.4320987654320988,0.28048780487804875,0.27272727272727265,0.3731343283582089,0.25,0.48837209302325585,0.03571428571428571,0.14285714285714288
0.02,0.9629629629629629,0.11111111111111112,0.96,0.41428571428571426,0.45588235294117646,0.25,0.7882352941176469,0.5147058823529411,0.10869565217391304,0.7391304347826089,0.38333333333333336,0.4225352112676057,0.23076923076923073,0.1917808219178082,0.6250000000000001,0.1515151515151515,0.6024096385542169,0.31578947368421056,0.0,0.3529411764705883,0.39130434782608703,1.0,0.8500000000000001,0.7446808510638298,0.6162790697674417,0.4375,0.17283950617283952,0.4107142857142857,0.5694444444444443,0.25,0.4,0.0,0.5185185185185185,0.7560975609756098,0.8961038961038961,0.8208955223880596,0.5833333333333335,0.06976744186046513,0.21428571428571427,0.1142857142857143
0.42,0.685185185185185,0.027777777777777776,1.0,0.14285714285714288,0.2205882352941177,0.6911764705882354,0.7058823529411764,0.30882352941176466,0.19565217391304346,0.2173913043478261,0.43333333333333335,0.46478873239436624,0.6153846153846154,0.6438356164383562,0.7500000000000001,0.3636363636363636,0.6987951807228916,0.2280701754385966,0.0,0.5,0.6231884057971016,0.0,0.7166666666666668,0.46808510638297873,0.38372093023255816,0.39583333333333337,0.5925925925925926,0.2857142857142857,0.5555555555555555,0.2619047619047619,0.38750000000000007,0.5,0.6790123456790123,0.48780487804878053,0.7272727272727273,0.8059701492537314,0.5,0.3953488372093023,0.17857142857142858,0.42857142857142855
0.04,0.9074074074074073,0.2222222222222222,1.0,0.2571428571428571,0.5294117647058822,0.29411764705882354,0.5647058823529411,0.6323529411764706,0.2826086956521739,0.5507246376811595,0.25,0.5915492957746479,0.1846153846153846,0.4109589041095891,0.375,0.5454545454545454,0.31325301204819284,0.7719298245614037,0.2,0.3676470588235294,0.5072463768115942,1.0,0.7833333333333332,0.3617021276595745,0.36046511627906974,0.3645833333333333,0.06172839506172839,0.26785714285714285,0.3749999999999999,0.5952380952380952,0.3375,0.0,0.839506172839506,0.7195121951219512,0.8441558441558441,0.8059701492537314,0.25,0.5116279069767442,0.7857142857142857,0.28571428571428575
0.06,0.7222222222222222,0.19444444444444442,1.0,0.2285714285714286,0.1764705882352941,0.23529411764705888,0.3529411764705882,0.39705882352941174,0.3695652173913044,0.3478260869565218,0.48333333333333334,0.3802816901408451,0.3076923076923077,0.2876712328767123,0.36363636363636365,0.30303030303030304,0.5903614457831325,0.1578947368421053,0.2,1.0,0.08695652173913046,1.0,0.4833333333333334,0.6595744680851063,0.6046511627906975,0.7604166666666667,0.2839506172839506,0.2857142857142857,0.44444444444444436,0.4523809523809524,0.2875,0.0,0.5555555555555556,0.39024390243902435,0.3116883116883116,0.7014925373134329,0.5,0.32558139534883723,0.03571428571428571,0.4
0.12,0.685185185185185,0.16666666666666669,0.0,0.6857142857142857,0.588235294117647,0.2647058823529412,0.6941176470588234,0.2647058823529411,0.30434782608695654,0.4202898550724638,0.43333333333333335,0.46478873239436624,0.4307692307692308,0.3013698630136986,0.34090909090909094,0.4393939393939394,0.27710843373493976,0.03508771929824567,0.0,0.4411764705882354,0.37681159420289856,1.0,0.21666666666666667,0.44680851063829785,0.7906976744186045,0.5,0.3950617283950617,0.2857142857142857,0.44444444444444436,0.15476190476190477,0.11250000000000002,0.0,0.40740740740740744,0.475609756097561,0.5714285714285714,0.5074626865671642,0.5,0.27906976744186046,0.0,0.6
0.18,0.8333333333333334,0.08333333333333333,0.0,0.37142857142857144,0.19117647058823523,0.3823529411764706,0.34117647058823525,0.2647058823529411,0.23913043478260868,0.23188405797101452,0.3,0.1830985915492958,0.5846153846153845,0.5068493150684931,0.45454545454545453,0.37878787878787873,0.5180722891566265,0.5614035087719298,0.0,0.3823529411764706,0.49275362318840576,1.0,0.5666666666666667,0.10638297872340426,0.37209302325581395,0.78125,0.7530864197530863,0.37499999999999994,0.5277777777777778,0.5119047619047619,0.4,0.0,0.5308641975308641,0.21951219512195125,0.23376623376623373,0.3880597014925373,0.5833333333333335,0.11627906976744187,0.07142857142857142,0.2571428571428571
0.08,0.8148148148148148,0.25,1.0,0.2285714285714286,0.30882352941176466,0.42647058823529416,0.4705882352941176,0.5882352941176471,0.3695652173913044,0.5072463768115942,0.46666666666666673,0.4366197183098592,0.2769230769230769,0.5616438356164384,0.7840909090909092,0.30303030303030304,0.5662650602409638,0.43859649122807026,0.4,0.4558823529411765,0.6376811594202898,0.0,0.7833333333333332,0.10638297872340426,0.44186046511627897,0.45833333333333337,0.1111111111111111,0.6964285714285714,0.44444444444444436,0.6428571428571429,0.5625000000000001,0.5,0.6666666666666666,0.5365853658536586,0.6883116883116882,0.6417910447761193,0.6666666666666667,0.20930232558139536,0.14285714285714285,0.48571428571428577
0.26,0.7777777777777778,0.05555555555555555,0.0,0.1,0.338235294117647,0.6911764705882354,0.7882352941176469,0.11764705882352941,0.21739130434782608,0.2898550724637682,0.2,0.11267605633802819,0.5538461538461538,0.7534246575342465,0.465909090909091,0.5909090909090908,0.6024096385542169,0.7192982456140353,0.2,0.3676470588235294,0.5072463768115942,1.0,0.6833333333333333,0.40425531914893614,0.569767441860465,0.0,0.49382716049382713,0.39285714285714285,0.7638888888888888,0.5238095238095238,0.9249999999999999,0.0,0.888888888888889,0.5975609756097562,0.7662337662337662,0.8955223880597014,0.16666666666666669,0.6744186046511629,0.6071428571428571,0.2285714285714286
0.02,0.9629629629629629,0.08333333333333333,0.0,0.2285714285714286,0.23529411764705882,1.0,0.6705882352941175,0.676470588235294,0.13043478260869565,0.11594202898550726,0.35,0.21126760563380284,0.6615384615384615,0.9041095890410957,0.6363636363636365,0.4090909090909091,0.7228915662650602,0.43859649122807026,0.0,0.47058823529411764,0.5362318840579711,1.0,0.6666666666666667,0.19148936170212766,0.4767441860465115,0.08333333333333334,0.49382716049382713,0.48214285714285715,0.6944444444444443,0.2380952380952381,0.45000000000000007,0.0,0.9259259259259259,0.475609756097561,0.7922077922077921,0.8805970149253732,0.08333333333333334,0.627906976744186,0.42857142857142855,0.2
0.02,0.8703703703703703,0.08333333333333333,0.0,0.42857142857142855,0.4705882352941177,0.3235294117647059,0.388235294117647,0.6323529411764706,0.15217391304347827,0.40579710144927544,0.5166666666666667,0.46478873239436624,0.3076923076923077,0.3424657534246575,0.7045454545454547,0.37878787878787873,0.5542168674698795,0.1578947368421053,0.0,0.5882352941176471,0.37681159420289856,1.0,0.7833333333333332,0.1276595744680851,0.33720930232558133,0.7395833333333334,0.24691358024691357,0.05357142857142857,0.4027777777777776,0.5833333333333334,0.26249999999999996,1.0,0.2222222222222222,0.3658536585365854,0.5064935064935063,0.4776119402985074,0.5,0.3023255813953488,0.0,0.42857142857142855
0.36,0.6666666666666664,0.2222222222222222,1.0,0.2285714285714286,0.25000000000000006,0.2647058823529412,0.6117647058823528,0.29411764705882354,0.45652173913043476,0.39130434782608703,0.55,0.4366197183098592,0.29230769230769227,0.1095890410958904,0.36363636363636365,0.18181818181818182,0.4698795180722892,0.4736842105263159,0.0,0.5588235294117647,0.49275362318840576,1.0,0.7000000000000002,0.10638297872340426,0.36046511627906974,0.65625,0.38271604938271603,0.0,0.36111111111111105,0.38095238095238093,0.26249999999999996,0.0,0.3580246913580246,0.31707317073170727,0.1298701298701298,0.07462686567164178,0.25,0.20930232558139536,0.10714285714285714,0.5714285714285715
0.26,0.685185185185185,0.5833333333333333,1.0,0.17142857142857143,0.4264705882352941,0.29411764705882354,0.34117647058823525,0.4558823529411764,0.45652173913043476,0.46376811594202905,0.48333333333333334,0.49295774647887325,0.19999999999999998,0.32876712328767127,0.4318181818181818,0.37878787878787873,0.44578313253012053,0.5263157894736843,0.4,0.3382352941176471,0.6086956521739132,0.0,0.5333333333333332,0.0851063829787234,0.03488372093023255,0.6979166666666667,0.06172839506172839,0.3214285714285714,0.486111111111111,0.7261904761904762,0.6000000000000001,0.0,0.7407407407407407,0.524390243902439,0.4675324675324675,0.6567164179104477,0.5,0.5116279069767442,0.8571428571428571,0.42857142857142855
0.12,0.8333333333333334,0.19444444444444442,0.98,0.15714285714285714,0.7647058823529411,0.25,0.7176470588235293,0.4411764705882352,0.0,0.2173913043478261,0.5166666666666667,0.45070422535211274,0.23076923076923073,0.1506849315068493,0.5454545454545455,0.6818181818181817,0.48192771084337355,0.2631578947368421,0.0,0.22058823529411764,0.4347826086956522,1.0,0.8500000000000001,0.0851063829787234,0.2790697674418604,0.47916666666666674,0.024691358024691357,0.08928571428571429,0.47222222222222204,0.4642857142857143,0.17500000000000002,0.0,0.7407407407407407,0.4268292682926829,0.7012987012987013,0.6268656716417911,0.16666666666666669,0.37209302325581395,0.3214285714285714,0.08571428571428572
0.16,0.8333333333333334,0.16666666666666669,1.0,0.2285714285714286,0.5294117647058822,0.2647058823529412,0.8235294117647057,0.3529411764705882,0.0,0.3768115942028986,0.25,0.5070422535211268,0.26153846153846155,0.4109589041095891,0.6363636363636365,0.10606060606060608,0.7590361445783133,0.5789473684210527,0.4,0.6323529411764706,0.37681159420289856,1.0,0.8500000000000001,0.5319148936170213,0.5581395348837209,0.23958333333333337,0.06172839506172839,0.5357142857142857,0.6527777777777778,0.5833333333333334,0.9625,0.0,0.5802469135802469,0.8292682926829269,0.7792207792207793,0.7014925373134329,0.08333333333333334,0.9069767441860466,0.6785714285714285,0.3142857142857143
0.2,0.7777777777777778,0.11111111111111112,0.97,0.32857142857142857,0.45588235294117646,0.25,0.8352941176470586,0.6323529411764706,0.2608695652173913,0.2898550724637682,0.65,0.6901408450704226,0.12307692307692307,0.2465753424657534,0.5681818181818183,0.2575757575757575,0.5060240963855421,0.2982456140350878,0.2,0.27941176470588236,0.2898550724637682,1.0,0.9000000000000001,0.0425531914893617,0.2558139534883721,0.6041666666666666,0.07407407407407407,0.21428571428571427,0.5694444444444443,0.14285714285714285,0.26249999999999996,0.0,0.5925925925925926,0.6829268292682926,0.8441558441558441,0.7164179104477613,0.75,0.11627906976744187,0.35714285714285715,0.5142857142857142
0.06,0.9074074074074073,0.2222222222222222,1.0,0.9,0.7205882352941175,0.11764705882352941,0.28235294117647053,0.4852941176470588,0.45652173913043476,0.6086956521739131,0.6,0.5492957746478874,0.1076923076923077,0.1095890410958904,0.125,0.5606060606060606,0.0963855421686747,0.3333333333333334,0.0,0.16176470588235295,0.5362318840579711,1.0,0.7333333333333334,0.44680851063829785,0.12790697674418605,0.8020833333333334,0.04938271604938271,0.19642857142857142,0.27777777777777773,0.41666666666666663,0.36250000000000004,0.0,0.5925925925925926,0.13414634146341464,0.29870129870129863,0.26865671641791045,0.41666666666666674,0.3023255813953488,0.3214285714285714,0.17142857142857143
0.02,0.9814814814814813,0.0,1.0,0.04285714285714286,0.30882352941176466,0.573529411764706,0.7764705882352939,0.4411764705882352,0.17391304347826086,0.1449275362318841,0.8166666666666667,0.5352112676056339,0.5230769230769231,0.5616438356164384,0.39772727272727276,0.3333333333333333,0.5301204819277109,0.6140350877192984,0.2,0.3676470588235294,0.4782608695652175,1.0,0.6166666666666667,0.7659574468085106,0.5813953488372092,0.0,0.37037037037037035,0.19642857142857142,0.49999999999999994,0.4642857142857143,0.5750000000000001,0.0,0.9135802469135802,0.5487804878048781,0.6883116883116882,0.8955223880597014,0.08333333333333334,0.8372093023255814,0.8928571428571428,0.8
0.04,0.9259259259259257,0.2222222222222222,1.0,0.9714285714285715,0.7794117647058825,0.11764705882352941,0.3176470588235294,0.7941176470588235,0.10869565217391304,0.5507246376811595,0.26666666666666666,0.3380281690140845,0.0923076923076923,0.041095890410958916,0.14772727272727273,0.5151515151515151,0.1686746987951807,0.2280701754385966,0.0,0.27941176470588236,0.34782608695652173,1.0,0.9000000000000001,0.10638297872340426,0.10465116279069767,0.7395833333333334,0.012345679012345678,0.0,0.23611111111111105,0.30952380952380953,0.2125,0.0,0.6543209876543209,0.3048780487804878,0.5194805194805194,0.5373134328358209,0.25,0.37209302325581395,0.2857142857142857,0.028571428571428574
0.02,0.7407407407407406,0.4444444444444445,1.0,0.17142857142857143,0.3235294117647059,0.36764705882352944,0.5058823529411763,0.4117647058823529,0.23913043478260868,0.24637681159420297,0.23333333333333336,0.2535211267605634,0.6307692307692306,0.4657534246575342,0.6704545454545455,0.5606060606060606,0.6987951807228916,0.5438596491228072,0.2,0.5441176470588235,0.6086956521739132,0.0,0.9000000000000001,0.723404255319149,0.4534883720930232,0.6770833333333334,0.38271604938271603,0.5,0.6388888888888888,0.34523809523809523,0.2875,0.0,0.2962962962962963,0.25609756097560976,0.41558441558441556,0.34328358208955223,0.08333333333333334,0.5813953488372094,0.42857142857142855,0.14285714285714288
0.02,0.9814814814814813,0.027777777777777776,0.0,0.9142857142857144,0.44117647058823534,0.17647058823529413,0.5764705882352941,0.6470588235294117,0.34782608695652173,0.3333333333333334,0.0,0.45070422535211274,0.1692307692307692,0.0684931506849315,0.28409090909090906,0.4090909090909091,0.42168674698795183,0.10526315789473689,0.0,0.3382352941176471,0.4782608695652175,1.0,0.8666666666666667,0.0,0.32558139534883723,0.5833333333333335,0.2716049382716049,0.6428571428571428,0.26388888888888884,0.2380952380952381,0.1625,0.0,0.6790123456790123,0.4146341463414634,0.3896103896103896,0.6417910447761193,0.08333333333333334,0.48837209302325585,0.03571428571428571,0.2285714285714286
0.66,0.4999999999999999,0.027777777777777776,1.0,0.5428571428571429,0.25000000000000006,0.5441176470588236,0.6117647058823528,0.27941176470588236,0.23913043478260868,0.6811594202898551,0.4,0.35211267605633806,0.7538461538461537,0.547945205479452,0.47727272727272735,0.5,0.6024096385542169,0.3859649122807018,0.0,0.3676470588235294,0.4782608695652175,1.0,0.6500000000000001,0.2765957446808511,0.4651162790697674,0.5,0.4691358024691358,0.4107142857142857,0.5555555555555555,0.2619047619047619,0.3375,1.0,0.7160493827160493,0.475609756097561,0.6233766233766234,0.6268656716417911,0.5833333333333335,0.2558139534883721,0.0,0.7142857142857143
0.06,0.9074074074074073,0.25,0.95,0.14285714285714288,0.588235294117647,0.19117647058823534,0.7294117647058821,0.4117647058823529,0.0,0.47826086956521746,0.7166666666666667,0.619718309859155,0.1846153846153846,0.2465753424657534,0.590909090909091,0.30303030303030304,0.5421686746987953,0.3508771929824562,0.2,0.25,0.4782608695652175,1.0,0.8,0.10638297872340426,0.5348837209302325,0.5208333333333334,0.037037037037037035,0.39285714285714285,0.4027777777777776,0.5238095238095238,0.38750000000000007,0.0,0.839506172839506,0.6341463414634148,0.6623376623376622,0.7014925373134329,0.25,0.3023255813953488,0.17857142857142858,0.2285714285714286
0.22,0.7962962962962962,0.2222222222222222,0.93,0.5,0.7941176470588236,0.16176470588235295,0.964705882352941,0.10294117647058823,1.0,0.27536231884057977,0.13333333333333333,0.4788732394366198,0.12307692307692307,0.041095890410958916,0.1590909090909091,0.4090909090909091,0.3493975903614458,0.5964912280701755,0.0,0.1323529411764706,0.42028985507246375,1.0,0.8,0.1276595744680851,0.10465116279069767,0.5208333333333334,0.037037037037037035,0.125,0.36111111111111105,0.25,0.024999999999999994,0.0,0.802469135802469,0.5853658536585367,0.41558441558441556,0.7611940298507462,0.25,0.23255813953488372,0.21428571428571427,0.1142857142857143
0.0,0.9629629629629629,0.1388888888888889,1.0,0.2,0.7794117647058825,0.14705882352941177,0.6117647058823528,0.39705882352941174,0.6304347826086956,0.5942028985507247,0.5833333333333334,0.45070422535211274,0.061538461538461535,0.3561643835616438,0.3863636363636364,0.6969696969696968,0.21686746987951808,0.4912280701754386,0.2,0.20588235294117646,0.2318840579710145,1.0,0.9666666666666666,0.0851063829787234,0.4534883720930232,0.3229166666666667,0.024691358024691357,0.37499999999999994,0.47222222222222204,0.6428571428571429,0.65,0.0,0.839506172839506,0.8414634146341464,0.909090909090909,0.9253731343283582,0.25,0.3953488372093023,0.9642857142857143,0.1142857142857143
0.24,0.7962962962962962,0.05555555555555555,0.0,0.5285714285714286,0.2647058823529412,0.7794117647058825,0.5647058823529411,0.23529411764705882,0.23913043478260868,0.40579710144927544,0.11666666666666668,0.3661971830985916,0.7846153846153846,0.8082191780821918,0.590909090909091,0.5,0.7349397590361446,0.2280701754385966,0.0,0.411764705882353,0.6956521739130436,0.0,0.35,0.723404255319149,0.8604651162790696,0.2604166666666667,0.5185185185185185,1.0,0.31944444444444436,0.0,0.25,0.0,0.7407407407407407,0.5,0.6493506493506493,0.7164179104477613,0.25,0.2558139534883721,0.10714285714285714,0.7714285714285715
0.06,0.9259259259259257,0.05555555555555555,0.0,0.1142857142857143,0.29411764705882354,0.823529411764706,0.5882352941176469,0.38235294117647056,0.19565217391304346,0.11594202898550726,0.13333333333333333,0.22535211267605637,0.6923076923076923,0.8493150684931506,0.7954545454545455,0.606060606060606,0.9518072289156627,0.40350877192982465,0.0,0.3970588235294118,0.5217391304347826,1.0,0.44999999999999996,0.40425531914893614,0.7906976744186045,0.0,0.5185185185185185,0.8928571428571428,0.7638888888888888,0.4880952380952381,0.6625,0.0,0.9506172839506172,0.5853658536585367,0.883116883116883,0.9253731343283582,0.08333333333333334,0.6046511627906977,0.6428571428571428,0.37142857142857144
0.04,0.9629629629629629,0.11111111111111112,0.79,0.07142857142857144,0.5735294117647058,0.23529411764705888,0.6235294117647057,0.8088235294117647,0.45652173913043476,0.6086956521739131,0.5333333333333333,0.7042253521126761,0.1692307692307692,0.3013698630136986,0.715909090909091,0.3636363636363636,0.42168674698795183,0.40350877192982465,0.0,0.3529411764705883,0.4492753623188406,1.0,0.7666666666666666,0.3617021276595745,0.569767441860465,0.4375,0.07407407407407407,0.0,0.36111111111111105,0.6666666666666667,0.38750000000000007,0.0,0.7777777777777778,0.7682926829268293,0.7532467532467533,0.8805970149253732,0.33333333333333337,0.13953488372093026,0.2857142857142857,0.2571428571428571
0.06,0.8703703703703703,0.3611111111111111,1.0,0.1142857142857143,0.6029411764705883,0.2058823529411765,0.7176470588235293,0.676470588235294,0.0,0.6376811594202899,0.5333333333333333,0.6901408450704226,0.0923076923076923,0.2054794520547945,0.5340909090909092,0.30303030303030304,0.4096385542168675,0.43859649122807026,0.2,0.3529411764705883,0.30434782608695665,1.0,0.8333333333333333,0.0,0.34883720930232553,0.39583333333333337,0.037037037037037035,0.33928571428571425,0.3888888888888888,0.7738095238095238,1.0,0.0,0.617283950617284,0.8414634146341464,0.6753246753246753,0.8805970149253732,0.08333333333333334,0.6744186046511629,0.42857142857142855,0.17142857142857143
0.38,0.7037037037037036,0.0,1.0,0.24285714285714288,0.2647058823529412,0.6911764705882354,0.7999999999999998,0.30882352941176466,0.47826086956521735,0.46376811594202905,0.15,0.4084507042253521,0.5846153846153845,0.7671232876712328,0.6931818181818183,0.4090909090909091,0.8192771084337349,0.4210526315789474,0.0,0.5147058823529412,0.4782608695652175,1.0,0.7000000000000002,0.6382978723404255,0.6162790697674417,0.15625,0.38271604938271603,0.30357142857142855,0.5416666666666665,0.2619047619047619,0.4,0.5,0.8518518518518517,0.6951219512195121,0.8961038961038961,0.8955223880597014,0.33333333333333337,0.4186046511627907,0.03571428571428571,0.3142857142857143
0.08,0.9074074074074073,0.1388888888888889,0.0,0.2571428571428571,0.44117647058823534,0.6176470588235295,0.8705882352941176,0.5441176470588235,0.23913043478260868,0.3623188405797102,0.11666666666666668,0.5492957746478874,0.5538461538461538,0.5342465753424657,0.8977272727272728,0.4848484848484848,0.5180722891566265,0.4210526315789474,0.0,0.25,0.5507246376811595,1.0,0.7166666666666668,0.10638297872340426,0.40697674418604646,0.0,0.34567901234567905,0.2857142857142857,0.5972222222222222,0.2380952380952381,0.4750000000000001,0.0,0.7407407407407407,0.5487804878048781,0.6623376623376622,0.6865671641791045,0.08333333333333334,0.6976744186046513,0.17857142857142858,0.6571428571428571
0.02,0.9259259259259257,0.05555555555555555,1.0,0.08571428571428572,0.338235294117647,0.3823529411764706,0.6235294117647057,0.5,0.6086956521739131,0.7246376811594204,0.5833333333333334,0.5211267605633804,0.3076923076923077,0.4657534246575342,0.7727272727272728,0.2272727272727273,0.7710843373493976,0.28070175438596495,0.0,0.6029411764705883,0.4782608695652175,1.0,0.8833333333333333,0.2765957446808511,0.2674418604651162,0.6979166666666667,0.20987654320987656,0.37499999999999994,0.30555555555555547,0.09523809523809523,0.30000000000000004,0.0,0.617283950617284,0.5975609756097562,0.5584415584415585,0.7462686567164178,0.5,0.23255813953488372,0.42857142857142855,0.3142857142857143
